identifier,y_sim,y_exp,smiles,fold
CHEMBL3577345,-9.94581,1000.0,CCCCn1cc(CCCOc2ccc(cc2OC)C(=O)NCCCCN(CCC)[C@@H]2CCc3c(O)cccc3C2)nn1,2
CHEMBL3092753,-9.67318,1000.0,NC(N)=NC(=O)c1ccc-2c(Cc3ccccc-23)c1,4
CHEMBL371211,-10.24526,1000.0,Clc1ccc(cc1Cl)N1CCN(C1=O)c1ccc(OCCN2CCCCC2)nc1,0
CHEMBL3358497,-10.85055,1000.0,O=C(NCCCCN1CCN(CC1)c1cnc2ccccc2c1)c1cc2ccccc2cn1,0
CHEMBL208894,-10.67916,1000.0,COc1ccc(cc1OCCN1CCCCC1)N1CC=C(C1=O)c1ccc(Cl)cc1,2
CHEMBL2179705,-10.63316,1000.0,OC(=O)C(O)=O.CC(C)n1nc(C(=O)NCC2CCN(CCc3ccc(cc3)[N+]([O-])=O)CC2)c2ccccc12,0
CHEMBL316081,-9.78712,1000.0,CN1CCN(CC1)c1ccnc2ccc(NS(=O)(=O)c3sc4ccc(Cl)cc4c3C)cc12,4
CHEMBL339980,-9.23961,1000.0,CN(C)CCc1c(C)[nH]c2cccc(NC(=O)c3ccc(F)cc3)c12,1
CHEMBL231833,-10.18981,1000.0,COc1ccc2n(C)c3CN(C(=O)c3c2c1)c1ccc(OC)c(OCCN2CCCCC2)c1,1
CHEMBL4095881,-10.12389,1000.0,Oc1ccc(N2CCN(CCCCOc3ccn4ncc(C=O)c4c3)CC2)c2OCCOc12,4
CHEMBL14352,-9.23174,1000.0,COc1cc2CCN(C(=O)Nc3cccnc3)c2cc1C(F)(F)F,3
CHEMBL396505,-9.95953,1000.0,COc1ccc(cc1OCCN1CCCCC1)N1Cc2cccc(Cl)c2C1=O,1
CHEMBL1631540,-10.40995,1000.0,Cc1ccc2c(cccc2n1)N1CCN(CCc2cccc(c2)N2CCNC2=O)CC1,2
CHEMBL1644980,-11.35006,1000.0,OC1(CCN(CCCC(c2ccccc2)c2ccccc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,0
CHEMBL53939,-10.975,1000.0,Cc1cccc(COc2ccc(NC(=O)N3CCc4cc(C)c(cc34)C(F)(F)F)cn2)n1,0
CHEMBL1644978,-11.57829,1000.0,OC1(CCN(CCCCC(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,1
CHEMBL438963,-10.65372,1000.0,COc1ccc(cc1OCCN1CCCCC1)C1=CCN(C1=O)c1cccc(F)c1,1
CHEMBL1946257,-9.7868,1003.0,Clc1ccc(cc1)N1CCCN(CCCCC(=O)c2nc3ccccc3s2)CC1,0
CHEMBL4447846,-10.97482,1003.0,COc1ccc2n(cc(C3=CCNCC3)c2c1)S(=O)(=O)c1ccc2cccnc2c1,2
CHEMBL372453,-9.50637,1008.0,COc1ccc(NC(=O)N2CCN(CC2)c2ccc(Cl)cc2)cc1N1CCN(C)CC1,4
CHEMBL2237141,-9.43479,1009.25,CCOC(=O)Cn1c(NCCCN2CCN(CC2)c2ccccc2)nc2n(C)c(=O)n(C)c(=O)c12,0
CHEMBL2397904,-8.49252,1010.0,Cc1cccc2C(=O)N3CCNC[C@H]3Cc12,1
CHEMBL2181169,-10.2148,1019.0,CCCN1CCC(COc2nc3c(I)cccc3c3ccccc23)CC1,0
CHEMBL3986927,-11.15229,1022.0,O=C(CCCN1CCc2ccccc2C1)c1ccc2NC(=O)Cc2c1,2
CHEMBL4163428,-10.62749,1023.0,CN1CCN(CC1)c1ccc2CN(Cc2c1)C(=O)OCc1ccccc1,2
CHEMBL515708,-8.44796,1023.29,COc1ccccc1N1CCN(CCCN2C(=O)C3C(C2=O)C2(CC(C)C3C(C)=C2)OC(C)=O)CC1,3
CHEMBL2397908,-8.37713,1034.0,CCOc1cccc2C(=O)N3CCNC[C@H]3Cc12,1
CHEMBL1946258,-9.74797,1038.0,Clc1ccc(cc1)N1CCCN(CCCC(=O)c2nc3ccccc3s2)CC1,4
CHEMBL4636165,-8.67857,1038.0,CCCC(=O)Nc1ccc2CC3N(C)CCc4cc(OC)c(OCC#C)c(-c2c1)c34,2
CHEMBL38742,-7.00454,1040.0,COc1ccc2ccn(CCN(C)C)c2c1,1
CHEMBL374463,-8.29882,1040.0,FC(F)(F)c1cc(Cl)cc2[C@@H]3CNCCN3C(=O)c12,4
CHEMBL4641502,-10.17485,1040.0,CN1CCc2cccc-3c2C1Cc1ccc2nc(N)sc2c-31,1
CHEMBL202656,-8.22317,1041.0,C[C@H](N)Cn1ccc2ccc3cnccc3c12,1
CHEMBL4451939,-11.64132,1047.0,Cl.COc1ccc2n(cc(-c3[nH]c(N)nc3C)c2c1)S(=O)(=O)c1ccc2ccccc2c1,2
CHEMBL86,-6.94696,1050.0,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,1
CHEMBL1201353,-8.40885,1055.0,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,4
CHEMBL4632693,-10.19102,1062.0,CN1CCc2cccc3-c4cc(NC(C)=O)ccc4CC1c23,1
CHEMBL328209,-9.98931,1064.0,CN(C)CC1C[C@H]2[C@H](O1)c1ccccc1OCc1ccccc21,4
CHEMBL5186688,-11.1296,1067.0,Clc1cccc(c1)N1CCN(Cc2ccc(Cn3nc4ccccn4c3=O)cc2)CC1,3
CHEMBL373905,-8.84758,1070.0,CCCc1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F,2
CHEMBL3746079,-9.94205,1070.0,CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1ccc(F)cc1,4
CHEMBL473985,-11.08584,1071.52,CC1CC2(OC(C)=O)C=C(C)C1C1C2C(=O)N(OCCCN2CCN(CC2)c2ccccc2F)C1=O,3
CHEMBL3819403,-11.00323,1071.52,Fc1ccc(cc1)C(N1CCN(CCCCC(=O)c2nc3ccccc3s2)CC1)c1ccc(F)cc1,4
CHEMBL2237425,-9.27528,1078.95,Cn1c2nc3n(CCCN4CCN(CC4)c4cccc(Cl)c4)c(=O)ccn3c2c(=O)n(C)c1=O,4
CHEMBL2397886,-8.4985,1081.0,C[C@H]1CNC[C@H]2Cc3ccccc3C(=O)N12,1
CHEMBL96471,-12.83421,1088.0,C(C1C[C@H]2[C@H](O1)c1ccccc1Cc1ccccc21)N1CCC(CC1)c1ccccc1,4
CHEMBL197381,-9.92342,1100.0,Clc1ccc(CN2CC[C@@H](C2)NC(=O)c2cccc(c2)-c2cccs2)cc1,0
CHEMBL4080762,-9.08957,1100.0,COc1ccccc1N1CCN(CCCCOc2ccn3nccc3c2)CC1,2
CHEMBL187787,-7.99368,1100.0,C[C@@H]1CNC[C@H]2Cc3ccc(NC(C)=O)cc3N12,2
CHEMBL3402658,-9.05587,1100.0,Cl.CN(C)[C@H]1C[C@H](c2ccccc2Br)c2ccccc2C1,1
CHEMBL4209942,-9.32102,1100.0,Oc1ccccc1C1=NC(Cc2c[nH]cn2)C(S1)c1ccccc1,1
CHEMBL124444,-10.11974,1100.0,COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3o2)CC1,3
CHEMBL4102616,-10.58351,1100.0,CCCN(CCCCOc1ccc2ccnn2c1)[C@@H]1CCc2c(O)cccc2C1,1
CHEMBL4287623,-12.16346,1105.0,OC1(CCN(CCCC=C(c2ccc(F)cc2)c2ccc(F)cc2)CC1)c1ccc(Cl)c(c1)C(F)(F)F,2
CHEMBL2022271,-10.55823,1106.0,Clc1ccc2Oc3ncccc3C(=Nc2c1)N1CCN(Cc2ccccc2)CC1,3
CHEMBL91,-8.78616,1116.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4
CHEMBL4856702,-7.88882,1120.0,Fc1cccc(c1)-c1n[nH]cc1N1CCNCC1,3
CHEMBL4552168,-10.48573,1122.0,Cl.COc1ccc2n(cc(-c3[nH]c(N)nc3C)c2c1)S(=O)(=O)c1cccc(F)c1,0
CHEMBL1221,-8.6492,1122.0,Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,3
CHEMBL4859722,-10.27521,1122.02,OC(=O)C(O)=O.O=C1CCc2cc(OCCCN3CCCN(CC3)c3ccccn3)ccc2N1,2
CHEMBL3818124,-9.51845,1123.0,Clc1ccc2sc(CCCCN3CCC4(CC3)N(CNC4=O)c3ccccc3)nc2c1,0
CHEMBL1940410,-9.86264,1129.0,Fc1ccc(SCCCN2CCN(CC2)c2ccc(cc2)C(F)(F)F)cc1,1
CHEMBL1765684,-10.34105,1130.0,COc1ccc(cc1)-c1c(C)c(nn1-c1ccccc1Br)C(=O)NC1(CCCCC1)C#N,3
CHEMBL4482880,-9.13968,1138.0,Cl.COc1cc2CCN(C)[C@@H]3Cc4cccc(OCCF)c4-c(c1)c23,1
CHEMBL4642763,-7.51358,1140.0,Clc1ccc2CNCCN3CCc1c23,2
CHEMBL3941795,-9.70609,1144.0,Cl.Clc1ccc2sc(CCCCN3CCC4CCCCC4C3)nc2c1,0
CHEMBL3759819,-10.51923,1146.0,Clc1cccc(c1)S(=O)(=O)NC1CC2CCC(C1)N2CCOc1cccc(c1)-c1ccccc1,0
CHEMBL4875081,-9.42015,1148.15,COc1ccc(Cl)cc1[C@H]1C[C@@H]1CNCCCOc1ccc2ccc(=O)[nH]c2c1,3
CHEMBL4245622,-11.5008,1150.0,Clc1ccc2[nH]cc(C3=CCN(CC[C@H]4CCCN4S(=O)(=O)c4cccc5ncccc45)CC3)c2c1,2
CHEMBL608689,-8.62107,1151.0,CN(C)CCCC(c1ccccc1)c1ccccc1,2
CHEMBL808,-9.13999,1152.0,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,2
CHEMBL3581247,-8.8664,1156.0,COc1cc-2c(C[C@@H]3N(C)CCc4cc(OC)c(OC)c-2c34)cc1OCCF,1
CHEMBL497156,-8.72219,1158.0,COc1cccc2Cc3ccccc3C(CN)c12,4
CHEMBL202324,-8.22245,1158.0,C[C@@H](Cn1ccc2ccc3ncccc3c12)NCC=C,0
CHEMBL4127779,-10.5327,1158.0,CC(=O)c1c(OCCCCN2CCN(CC2)c2cnccn2)ccc2c(C)cc(=O)oc12,1
CHEMBL401541,-6.96804,1164.0,NC1=Nc2cccc(Cl)c2CN1,3
CHEMBL2205836,-8.78718,1166.0,COc1ccccc1CCN1C2C3C4C5C3C1(O)C1C5CC4C21,3
CHEMBL4472629,-10.28123,1175.0,Cl.Cc1nc(N)[nH]c1-c1ccc2ccn(c2c1)S(=O)(=O)c1ccccc1,3
CHEMBL1262,-9.52708,1189.4,Clc1ccc(CO\N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,0
CHEMBL494675,-7.58269,1190.0,C1CN(CCN1)c1ccccc1-c1ccccc1,4
CHEMBL4471755,-11.62926,1191.0,COc1ccc(cc1)-c1c2CCCCn2c(=O)n(CCCCN2CCCC(C2)c2c[nH]c3ccc(OC)cc23)c1=O,3
CHEMBL161203,-5.97642,1200.0,CN(C)CCSc1nc(cs1)C(C)(C)C,4
CHEMBL3289985,-10.64123,1200.0,Cc1c(sc2ccc(F)cc12)S(=O)(=O)NCCCN1CCN(CC1)c1noc2ccccc12,2
CHEMBL403902,-8.64515,1200.0,Cc1nc2CCNCCc2c(n1)-c1ccc(Cl)cc1,2
CHEMBL404065,-7.34595,1200.0,COc1ccc2cnn(C[C@H](C)N)c2c1Cl,2
CHEMBL4078348,-10.75222,1200.0,CCCN(CCCCOc1ccn2nccc2c1)[C@H]1CCc2c(O)cccc2C1,4
CHEMBL5094493,-8.319,1200.0,CCCN(CCC)CCc1ccc(Cl)c(c1)-c1ccccc1OC,2
CHEMBL5083607,-8.67525,1200.0,COc1ccccc1-c1cc(ccc1Cl)C1CCN(C)C1,4
CHEMBL3958215,-10.29124,1202.26,Fc1ccc2C(=O)C(CCN3CCc4ccccc4C3)Cc2c1,0
CHEMBL590089,-8.503,1220.0,Cc1ccc2N3CCNCC3NC(=O)c2c1,1
CHEMBL4645375,-9.70619,1220.0,COc1cc2CCN(C)C3Cc4ccc(NC(C)=O)cc4-c(c1OCC=C)c23,2
CHEMBL3358496,-10.11148,1228.0,O=C(NCCCCN1CCN(CC1)c1ncccn1)c1cc2ccccc2cn1,3
CHEMBL4453733,-10.62083,1230.0,COc1ccc2n(cc(-c3[nH]c(NCC(F)F)nc3C)c2c1)S(=O)(=O)c1ccccc1,1
CHEMBL89070,-9.10648,1231.0,Cc1cc2CNCCn3c4CCCCc4c(c1)c23,4
CHEMBL4797066,-7.27085,1244.0,Cl.CN1CCCCC1CCN1c2c(Cl)cc(Cl)cc2Sc2cc(Cl)cc(Cl)c12,4
CHEMBL40879,-7.66143,1250.0,Cc1c2CNCCn2c2ccc(Cl)cc12,4
CHEMBL3746806,-9.94312,1254.0,CN(C1CCN(CCOc2ccccc2C(C)(C)C)CC1)S(=O)(=O)c1ccccc1,4
CHEMBL282971,-10.20332,1258.93,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCN2CCC[C@@H]2C1,4
CHEMBL296687,-9.34254,1258.93,CCCc1cc2CCN(C(=O)Nc3cccnc3)c2cc1Cl,0
CHEMBL42806,-9.49539,1258.93,FC(F)(F)c1ccc2N(CCc2c1)C(=O)Nc1cccnc1,3
CHEMBL91454,-10.19813,1258.93,COc1cc(OC)c(cc1NS(=O)(=O)c1ccc(cc1)C(C)C)C(=O)CCCCN1CCC2(CC1)NC(=O)NC2=O,3
CHEMBL230930,-9.79428,1258.93,CN1CCc2ccc(NS(=O)(=O)c3ccc(cc3)-c3c(C)noc3C)cc2CC1,0
CHEMBL292759,-9.19816,1258.93,COc1ccc(NS(=O)(=O)c2ccc(Br)cc2)cc1N1CCN(C)CC1,4
CHEMBL277732,-10.88149,1258.93,COc1cc2CCN(C(=O)Nc3cncc(c3)-c3cc(F)cc(F)c3)c2cc1C(F)(F)F,4
CHEMBL490417,-11.02313,1258.93,Cc1ccc2c(cccc2n1)N1CCN(CCc2ccc3OCC(=O)Nc3c2)CC1,0
CHEMBL14469,-10.30897,1258.93,COc1cc2CCN(C(=O)Nc3ccc(Cl)c(c3)-c3cccnc3)c2cc1C(F)(F)F,0
CHEMBL210007,-10.84142,1258.93,COc1ccc(cc1OCCN1CCCCC1)C1=CCN(C1=O)c1ccc(Cl)c(Cl)c1,1
CHEMBL396527,-10.36232,1258.93,COc1ccc(cc1OCCN1CCC(C)CC1)N1Cc2cc(C)cc(C)c2C1=O,2
CHEMBL3764650,-10.67711,1265.0,Cl.COc1ccccc1N1CCN(CCCCCC(=O)n2c3ccccc3c3ccccc23)CC1,4
CHEMBL1831166,-11.31132,1270.0,COc1cc2CCN(CCCCn3cc(-c4ccc(F)cc4)c4ccccc34)Cc2cc1OC,2
CHEMBL4633772,-9.25134,1272.0,COc1cc2CCN(C)C3Cc4ccc(NC(C)=O)cc4-c(c1OCC#C)c23,2
CHEMBL4469537,-13.62279,1277.0,Fc1ccc(cc1)-c1c2CCCCn2c(=O)n(CCCCN2CCCC(C2)c2c[nH]c3ccccc23)c1=O,4
CHEMBL2337102,-10.02454,1280.0,COc1ccc(-c2cc3[C@@H]4CNCC[C@@H]4N4CCCc(c2)c34)c(c1)C(F)(F)F,3
CHEMBL4592941,-9.94113,1290.0,O=C1N(CCCCCCN2CCN(CC2)c2ccccn2)S(=O)(=O)c2ccccc12,2
CHEMBL3759205,-9.86866,1295.0,CC(C)c1cccc(OCCN2C3CCC2CC(C3)NS(=O)(=O)c2ccc(F)cc2)c1,3
CHEMBL3759617,-9.52499,1297.0,CC(C)c1cccc(OCCN2C3CCC2CC(C3)NS(=O)(=O)c2cccc(F)c2)c1,3
CHEMBL6385,-7.51124,1300.0,COc1ccc2cc3CNCCn3c2c1,1
CHEMBL3402672,-9.94354,1300.0,Cl.CN(C)[C@@H]1C[C@@H](c2cccc(c2)C(F)(F)F)c2ccccc2C1,2
CHEMBL4100183,-10.35832,1300.0,Oc1ccc(N2CCN(CCCCOc3ccn4nccc4c3)CC2)c2OCC(=O)Nc12,3
CHEMBL5205697,-9.99776,1300.0,Clc1cccc(N2CCN(CCN3CCN(CC3)c3ncccc3C#N)CC2)c1Cl,1
CHEMBL3771331,-9.61093,1313.0,CCNC(=O)c1cccc(NC2=NC(N)=NC3(CCCCC3)N2)c1,0
CHEMBL516944,-10.23243,1318.26,Fc1ccc(cc1)C(=O)N1CCN(CC2Cc3occc3C(=O)C2)CC1,1
CHEMBL2436555,-6.95013,1318.26,Cl.NC1=Nc2ccc(Cl)cc2CN1,4
CHEMBL4859858,-7.96292,1320.0,CC[C@H]1CN2CCc3c([nH]c4cccc(OC)c34)[C@@H]2C[C@@H]1\C(=C/OC)C(=O)OC,4
CHEMBL3746083,-9.61785,1328.0,CC(C)(C)c1ccccc1OCCN1CCC(CC1)N(CC1CC1)S(=O)(=O)c1ccc(F)cc1,2
CHEMBL4632872,-9.38136,1331.0,COc1cc2CCN(C)C3Cc4ccc(NS(C)(=O)=O)cc4-c(c1OCC#C)c23,3
CHEMBL197796,-7.27381,1335.0,COc1ccc(NC(=O)N2CCN(CC2)c2ccc(SC)cc2)cc1N1CCN(C)CC1,2
CHEMBL4646927,-9.33154,1347.0,COc1cc2CCN(C)C3Cc4ccc(cc4-c(c1OC)c23)[N+]([O-])=O,4
CHEMBL46905,-10.35911,1350.0,CC(=O)c1cccc(NC(=O)NCCCN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,3
CHEMBL4216126,-10.29227,1352.0,CC(C)c1ccccc1OCCCN1CCC(CC1)NS(=O)(=O)c1ccc(F)cc1,3
CHEMBL2031737,-10.63043,1355.0,C[C@@H]1CCCN1CCc1cc2cc(ccc2o1)C(=O)c1ccc(cc1)[N+]([O-])=O,1
CHEMBL3609162,-9.26528,1359.45,COc1ccc(Nc2nc(nc3ccccc23)N2CCN(CCO)CC2)cc1,3
CHEMBL497157,-8.84884,1367.0,COc1ccc2Cc3ccccc3C(CN)c2c1,0
CHEMBL411,-8.23268,1369.0,CC\C(=C(\CC)c1ccc(O)cc1)c1ccc(O)cc1,4
CHEMBL83,-8.19742,1372.0,CC\C(=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,2
CHEMBL472811,-9.60537,1390.0,COc1ccccc1N1CCN(CCCON2C(=O)C3C(C2=O)C2(CCC3C=C2)OC)CC1,0
CHEMBL4249426,-11.5008,1400.0,Clc1ccc2[nH]cc(C3=CCN(CC[C@@H]4CCCN4S(=O)(=O)c4cccc5ncccc45)CC3)c2c1,2
CHEMBL220211,-8.53874,1400.0,COc1cc2[C@@H]3CNCCN3C(=O)c2c(c1)C(F)(F)F,1
CHEMBL4212435,-8.16569,1400.0,C[C@@H]1SC(=N[C@H]1Cc1c[nH]cn1)c1ccccc1O,0
CHEMBL4862890,-9.65911,1411.0,COc1ccc(F)cc1[C@H]1C[C@@H]1CNCCCCOc1ccc2ccc(=O)[nH]c2c1,2
CHEMBL4442456,-11.62116,1412.0,O=S(=O)(c1ccc2ncccc2c1)n1cc(C2=CCNCC2)c2ccccc12,0
CHEMBL4083252,-9.8602,1415.0,COc1ccccc1N1CCN(CCCSc2nnc(-c3ccccc3)n2C)CC1,3
CHEMBL2397905,-8.57481,1424.0,CCc1cccc2C(=O)N3CCNC[C@H]3Cc12,1
CHEMBL4853700,-9.81666,1438.0,O=C1N(CCCCCN2CCN(CC2)c2ccccn2)S(=O)(=O)c2ccccc12,2
CHEMBL4176800,-8.53568,1443.0,O[C@@H](COC[C@@H]1CCCO1)CN1CCN(CC1)c1ccccc1F,4
CHEMBL23038,-9.24786,1445.44,Nc1ccc(cc1)S(=O)(=O)c1cc(Br)nc(c1)N1CCCC1,0
CHEMBL2397909,-8.746,1448.0,CCCOc1cccc2C(=O)N3CCNC[C@H]3Cc12,1
CHEMBL5177716,-10.76818,1450.0,Clc1ccc(cc1)N1CCN(Cc2ccc(Cn3nc4ccccn4c3=O)cc2)CC1,1
CHEMBL5197911,-8.84438,1455.0,COc1ccccc1N1CCN(CCCCCCNc2nc(N)nc(N)n2)CC1,3
CHEMBL170319,-8.14012,1458.0,CNCCc1cn2C(C)CCc3cc(F)cc1c23,3
CHEMBL2397884,-7.80277,1460.0,CN1CCN2[C@@H](C1)Cc1ccccc1C2=O,2
CHEMBL3736252,-10.25597,1472.0,COc1ccc(CCN(CCc2ccccc2)CCc2ccc3OCOc3c2)cc1OC,0
CHEMBL375575,-8.3177,1473.0,FC(F)(F)c1ccc(Cl)c2[C@@H]3CNCCN3C(=O)c12,4
CHEMBL3746493,-9.30952,1479.0,Cn1cc(cn1)S(=O)(=O)N(CC1CC1)C1CCN(CCOc2ccccc2C(C)(C)C)CC1,0
CHEMBL4469633,-12.90325,1488.0,Clc1ccc(cc1)-c1c2CCCCn2c(=O)n(CCCCN2CCCC(C2)c2c[nH]c3ccccc23)c1=O,3
CHEMBL2337497,-8.63166,1488.0,Cl.CCc1cc(Cl)c2C(=O)N[C@H]3CNC[C@@H]3c2c1,0
CHEMBL4442062,-10.35348,1490.0,Cl.Brc1ccc(cc1)N1CCN(CCCCCCN2C(=O)c3cccc4cccc2c34)CC1,3
CHEMBL593494,-8.56664,1498.0,CNCCC(c1ccccc1)c1ccccc1,4
CHEMBL4067439,-9.46221,1500.0,COc1ccccc1N1CCN(CCCCOc2ccc3c(C=O)cnn3c2)CC1,2
CHEMBL3734894,-9.75061,1507.0,COc1cccc(CCCN(CCc2ccc(OC)c(OC)c2)Cc2ccc3OCOc3c2)c1,4
CHEMBL4576555,14.09201,1526.0,CN1CCN(CC1)C(=O)C(C)(C)c1ccc(cc1)C(=O)Nc1cn2cc(ccc2n1)-c1cc(cc(c1)C(C)(C)C)C(C)(C)C,2
CHEMBL4464370,-10.7958,1526.0,Cl.FC(F)(F)c1ccc(cc1)N1CCN(CCCCCCN2c3cccc4cccc(c34)S2(=O)=O)CC1,1
CHEMBL4870675,-8.06859,1539.0,COc1cccc(c1)-c1n[nH]cc1N1CCNCC1,2
CHEMBL3770981,-9.02046,1541.0,CCOC(=O)c1cccc(NC2=NC(=NC3(CCCCC3)N2)N(C)C)c1,4
CHEMBL2037520,-10.44195,1548.82,Clc1ccc2n(C3CCN(CCCCC(=O)c4nc5ccccc5s4)CC3)c(=O)[nH]c2c1,3
CHEMBL2298807,-11.34482,1548.82,FC(F)(F)c1cccc(c1)N1CCN(CCc2ccc3[nH]c(=O)c(=O)[nH]c3c2)CC1,4
CHEMBL181898,-11.17769,1548.82,Oc1nc2cc(CCN3CCN(CC3)c3cccc(c3)C(F)(F)F)ccc2[nH]1,0
CHEMBL4440130,-10.62913,1552.0,COc1ccc2n(cc(C3=CCNCC3)c2c1)S(=O)(=O)c1cccc2ncccc12,4
CHEMBL89497,-9.05203,1559.0,C[C@@H]1Cn2c3CCCCc3c3cccc(CN1)c23,4
CHEMBL383042,-9.67274,1568.0,COc1ccccc1CN[C@@H](C)Cn1ccc2ccc3ncccc3c12,2
CHEMBL3769968,-7.33372,1573.0,Cl.NCC1CC1c1cc(F)c(F)cc1OCC=C,0
CHEMBL305655,-10.33403,1581.0,CCOc1ccccc1-c1ccc2CC3CCNCCN3c2c1,2
CHEMBL1085672,-8.88093,1584.89,Clc1cccc(c1)N1CCN(CC2CCCCN2)C1=O,3
CHEMBL416806,-8.64328,1584.89,COc1cc2CCN(C(=O)Nc3cccnc3)c2cc1Br,4
CHEMBL14652,-11.15659,1584.89,COc1cc2CCN(C(=O)Nc3cncc(c3)-c3ccccc3)c2cc1C(F)(F)F,2
CHEMBL94984,-10.08829,1584.89,CC1CCN(CC[C@H]2CCCN2S(=O)(=O)c2cccc3ccccc23)CC1,0
CHEMBL281350,-5.84567,1584.89,CN1CCC2(COc3cc4CCN(C(=O)c5ccc(cc5)-c5ccc(cc5C)-c5noc(C)n5)c4cc23)CC1,0
CHEMBL433060,-9.44637,1584.89,Cc1ncccc1Oc1ccc(NC(=O)N2CCc3cc(I)ccc23)cn1,0
CHEMBL198097,-9.95961,1584.89,COc1ccc(cc1OCCN1CCCCC1)N1CCN(C1=O)c1cccc(Cl)c1Cl,1
CHEMBL280465,-10.87725,1584.89,COc1cc2CCN(C(=O)Nc3cc(F)c(C)c(c3)-c3cccnc3)c2cc1C(F)(F)F,2
CHEMBL41510,-9.28974,1584.89,CCOc1cc2CCN(C(=O)Nc3cccnc3)c2cc1C(F)(F)F,3
CHEMBL41389,-9.84905,1584.89,CC(C)Oc1cc2CCN(C(=O)Nc3cccnc3)c2cc1C(F)(F)F,1
CHEMBL52308,-11.37008,1584.89,Cc1cc2CCN(C(=O)Nc3ccc(Oc4cccnc4C)nn3)c2cc1Cl,4
CHEMBL209431,-10.81386,1584.89,COc1ccc(cc1OCCN1CCC(C)CC1)N1CC=C(C1=O)c1ccc(cc1)C(F)(F)F,2
CHEMBL4285316,-10.33895,1595.0,CC(=O)c1c(C)cc2oc(=O)cc(C)c2c1OCCCCN1CCN(CC1)c1ccncc1,4
CHEMBL394755,-10.24696,1600.0,O=C(CCCc1ccccc1)N1c2ccccc2Sc2ccccc12,1
CHEMBL4094869,-10.75222,1600.0,CCCN(CCCCOc1ccn2nccc2c1)[C@@H]1CCc2c(O)cccc2C1,4
CHEMBL4098859,-10.66966,1600.0,CCCN(CCCCOc1ccn2ncc(\C=N/O)c2c1)[C@H]1CCc2c(O)cccc2C1,4
CHEMBL297784,-9.23659,1621.81,Cn1ccc2cc3N(CCc3cc12)C(=O)Nc1cccnc1,2
CHEMBL610739,-7.8996,1636.0,CN(C)CCC(c1ccccc1)c1ccccc1,2
CHEMBL2397894,-7.99695,1655.0,COc1cccc2C[C@@H]3CNCCN3C(=O)c12,1
CHEMBL4442332,-11.90864,1660.0,Cl.COc1ccc2n(cc(-c3[nH]c(N)nc3C)c2c1)S(=O)(=O)c1cccc2ccccc12,0
CHEMBL4846153,-10.61044,1666.0,Clc1cccc(c1)S(=O)(=O)n1ccc2c(nc3ccccc3c12)N1CCNCC1,2
CHEMBL387344,-7.7358,1670.0,Oc1cccc2C3CNCCN3C(=O)c12,1
CHEMBL346389,-9.65382,1678.0,Clc1ccc(cc1)N1CCN(Cc2ccc3NC(=O)COc3c2)CC1,3
CHEMBL379223,-10.17399,1681.0,C[C@@H](Cn1ccc2ccc3ncccc3c12)NCc1ccccc1C,3
CHEMBL3409039,-8.55651,1684.0,O=C(CCCCN1CCN(CC1)c1ccccc1-c1ccccc1)N1CCC[C@H]1C(=O)N1CCCCC1,0
CHEMBL4555115,-8.30298,1698.0,CCn1cncc1-c1c[nH]c2ccc(F)c(F)c12,0
CHEMBL2402850,-9.35839,1700.0,O=C(C1CCCCCC1)N1c2ccccc2Sc2ccccc12,0
CHEMBL463250,-9.51368,1700.0,CC\N=C1/N(C)C(=O)\C(=C/c2c[nH]c3ccccc23)N1C,4
CHEMBL5195091,-9.94418,1700.0,Clc1cccc(N2CCN(CCCN3CCN(CC3)C(=O)c3ccccc3)CC2)c1Cl,4
CHEMBL4060194,-9.67156,1703.0,CCN(CC)Cc1cc2cn(c3cccc(o1)c23)S(=O)(=O)c1ccccc1,4
CHEMBL2397902,-8.15085,1716.0,COc1ccc2C(=O)N3CCNC[C@H]3Cc2c1,1
CHEMBL2432058,-8.65938,1732.0,CN(CCc1ccccc1)[C@@H]1C2C3CC4C5CC(C2C35)C14,2
CHEMBL2397885,-8.10862,1740.0,C[C@H]1CN2[C@@H](CN1)Cc1ccccc1C2=O,4
CHEMBL431298,-10.22207,1740.0,COc1ccc(NS(=O)(=O)c2sc3ccc(Cl)cc3c2C)cc1N1CCNCC1,0
