identifier,y_sim,y_exp,smiles,fold
CHEMBL1973142,-6.26234,1995.26,[H]N([H])C(=O)C1=C(N([H])C(=O)C([H])([H])[H])C2=C(Cl)C(Cl)=C([H])C([H])=C2S1,3
CHEMBL1995712,-9.33247,1995.26,[H]N(C(=O)C([H])([H])N(C([H])([H])[H])C([H])([H])[H])[C@]1([H])C([H])([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C2=NC(=C([H])C(Cl)=N2)C2=C([H])N([H])C3=NC([H])=C([H])C([H])=C23)C1([H])[H],2
CHEMBL1966703,-8.3696,1995.26,[H]N1N=C(C2=C1N([H])C1=C(C(=O)C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])[C@@]2([H])C1=C(F)C([H])=C([H])C([H])=C1[H])C([H])([H])[H],2
CHEMBL2003817,-8.42571,1995.26,[H]N(C(=O)N([H])C1=C2C([H])=C([H])C(=C([H])C2=NC([H])=C1[H])C(F)(F)F)C1=NC([H])=C([H])N=C1[H],1
CHEMBL1982122,-9.09262,1995.26,[H]OC([H])([H])C([H])([H])[C@]([H])(N([H])C1=NC2=C([H])C([H])=C(C([H])=C2S1)C1=C([H])C([H])=NC([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],1
CHEMBL2004934,-8.92076,1995.26,[H]N(C(=O)C1=C([H])C(F)=C(C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H])[C@]([H])(C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H])C([H])([H])[H],4
CHEMBL1975490,-9.52671,1995.26,[H]N([H])C([H])([H])C([H])([H])C([H])([H])OC1=C([H])C(=C2C(=C1[H])C(=O)N([H])C2([H])[H])C1=C([H])C([H])=C(N([H])C2=NC3=C([H])C([H])=C([H])C([H])=C3O2)C([H])=C1[H],1
CHEMBL1980497,-9.67354,1995.26,[H]N1C2=C(N([H])C(=O)C3=C1C([H])=C(C([H])=C3[H])C1=C(C([H])=C([H])C([H])=C1[H])N(C([H])([H])[H])S(=O)(=O)C([H])([H])[H])C([H])=C([H])C([H])=C2[H],2
CHEMBL2064561,-9.82945,2000.0,[H]N(C(=O)C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NN([H])C2=C1C([H])([H])N(C(=O)O[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])C2(C([H])([H])[H])C([H])([H])[H],4
CHEMBL396377,-7.59728,2000.0,[H]N([H])C1=NC(=O)\C(S1)=C(/[H])C1=C([H])C2=C([H])C([H])=C([H])N=C2C([H])=C1[H],3
CHEMBL216148,-9.43681,2030.0,[H]N([H])C1=C(C([H])=NC(=N1)N([H])C1([H])C([H])([H])C([H])([H])N(C(=O)C([H])([H])[H])C([H])([H])C1([H])[H])C(=O)C1=C(OC([H])([H])C([H])([H])[H])C([H])=C([H])C([H])=C1[H],3
CHEMBL214433,-9.31642,2166.0,[H]N([H])C1=C(C([H])=NC(=N1)N([H])C1([H])C([H])([H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C(=O)C1=C(C([H])=C([H])C([H])=C1[H])C([H])([H])[H],1
CHEMBL5174224,-10.1926,2200.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],3
CHEMBL511811,-8.2778,2400.0,[H]OC([H])([H])C1=C([H])SC(=N1)C1=C([H])C([H])=NC(=N1)N([H])C1=C([H])C(=C([H])C(=C1[H])C([H])([H])[H])C([H])([H])[H],2
CHEMBL101801,-9.2117,2400.0,[H]N([H])C(=O)C1=C([H])C([H])=C(N([H])C2=NC(OC([H])([H])C3([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C3([H])[H])=C(N=O)C(=N2)N([H])[H])C([H])=C1[H],4
CHEMBL471819,-7.29788,2452.0,[H]N(C1=NC(=C([H])C([H])=N1)C1=NC([H])=C([H])S1)C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[H],4
CHEMBL5178045,-9.27797,2460.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C(=C([H])C([H])=C1[H])[N+]([O-])=O)C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],3
CHEMBL3099748,-9.46419,2500.0,[H]OC(=O)C1=C([H])C(=NC2=C([H])C([H])=C(C([H])=C12)C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C(=O)N([H])[C@]([H])(C([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H],2
CHEMBL45001,-7.86371,2500.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=C(N=C(S1)C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(Cl)C([H])=C1[H],2
CHEMBL189415,-10.73044,2500.0,[H]N(C1=NC(=C([H])C([H])=N1)C1=C2C([H])=C([H])C(=NN2N=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C(F)(F)F,2
CHEMBL3099743,-9.53392,2500.0,[H]OC(=O)C1=C([H])C(=NC2=C([H])C([H])=C(C([H])=C12)C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C(=O)N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(F)C([H])=C1[H],2
CHEMBL1987679,-10.37565,2511.89,[H]N([H])[C@@]([H])(C([H])([H])OC1=C([H])C(=C([H])N=C1[H])C1=C([H])C2=C(N([H])C(=O)O2)C([H])=C1[H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12,2
CHEMBL1966722,-9.14391,2511.89,[H]OC(C(=O)N([H])N([H])C(=S)N([H])C1=C([H])C([H])=C(Cl)C([H])=C1[H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
CHEMBL2000481,-9.14278,2511.89,[H]N([H])C([H])([H])C([H])([H])N([H])S(=O)(=O)C1=C([H])C(=C([H])C([H])=C1[H])C(=O)N([H])C1=C([H])C([H])=C(C([H])=C1[H])C1=NN([H])C(=O)C2=C([H])C([H])=C([H])C([H])=C12,1
CHEMBL1964307,-9.7701,2511.89,[H]N([H])C1=NN([H])C2=C([H])C([H])=C([H])C(=C12)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C(=O)N([H])C1=C([H])C([H])=C([H])C(=C1[H])C([H])([H])[H],0
CHEMBL1975121,-8.70687,2511.89,[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H])[C@]([H])(C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H])C([H])([H])[H],4
CHEMBL1082440,-7.99995,2511.89,[H]N1C([H])([H])C([H])([H])C([H])([H])N([C@@]([H])(C([H])([H])[H])C1([H])[H])S(=O)(=O)C1=C2C(C([H])=NC([H])=C2C([H])([H])[H])=C([H])C([H])=C1[H],2
CHEMBL1976240,-8.82354,2511.89,[H]N([H])C([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H])C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H],0
CHEMBL1965988,-6.64774,2511.89,[H]N([H])C1=C2C(SC([H])=C2C2=C([H])C([H])=C(N([H])C(=O)N([H])C3=C([H])C([H])=C([H])C(=C3[H])C([H])([H])[H])C([H])=C2[H])=C(C#CC([H])([H])N([H])[H])C([H])=N1,0
CHEMBL1971801,-7.43357,2511.89,[H]N1C2=C(C([H])=C([H])N=N2)C(=O)N([H])C2=C1C([H])=C([H])C([H])=C2[H],2
CHEMBL1964644,-7.33839,2511.89,[H]N(C(=O)N([H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=NC([H])=C(S1)[N+]([O-])=O,1
CHEMBL5179335,-9.14577,2570.0,[H]N(C(=O)C(\C#N)=C(/[H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C(=C([H])C([H])=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],4
CHEMBL3099760,-7.90638,2800.0,[H]OC(=O)C1=C([H])C(=NC2=C([H])C([H])=C(C([H])=C12)N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H])C(=O)N([H])[C@]([H])(C(=O)OC([H])([H])[H])C([H])([H])C1=C([H])C([H])=C(O[H])C([H])=C1[H],0
CHEMBL5171425,-9.09801,2870.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C([H])=C(F)C([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],1
CHEMBL494221,-9.76928,3100.0,[H]O[C@@]1([H])C([H])([H])C([H])([H])[C@]([H])(N([H])C2=NN3C(=NN=C3C3=C([H])C(=C([H])C([H])=C3[H])C(F)(F)F)C([H])=C2[H])C([H])([H])C1([H])[H],4
CHEMBL5196147,-8.42947,3100.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C(Cl)=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],4
CHEMBL214025,-9.23721,3137.0,[H]N([H])C1=C(C([H])=NC(=N1)N([H])C1([H])C([H])([H])C([H])([H])N(C(=O)OC([H])([H])C([H])([H])[H])C([H])([H])C1([H])[H])C(=O)C1=C(F)C([H])=C([H])C([H])=C1[H],0
CHEMBL207995,-7.33222,3162.28,[H]N(C(=O)N([H])C1=C(OC([H])([H])[H])C([H])=C(C([H])=O)C(Cl)=C1[H])C1=NC([H])=C(N=C1[H])C#N,4
CHEMBL2000114,-5.76254,3162.28,[H]OC([H])([H])C([H])([H])C([H])([H])N([H])C1=C2C(SC([H])([H])[H])=C([H])N([H])C2=NC([H])=N1,1
CHEMBL1992342,-7.98809,3162.28,[H]N([H])C1=NN([H])C2=C1C([H])=C(C([H])=C2[H])C1=C([H])C([H])=C(N([H])S(=O)(=O)C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],4
CHEMBL2004892,-8.02148,3162.28,[H]N([H])C1=NN([H])C2=C1C([H])=C(C([H])=C2[H])C1=C([H])C([H])=C(N([H])S(=O)(=O)C([H])([H])[H])C([H])=C1[H],4
CHEMBL1983309,-7.73046,3162.28,[H]N(C(=O)C1=C(OC([H])([H])[H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=NC2=C([H])C([H])=C(Cl)C([H])=C2S1,4
CHEMBL2005886,-9.56217,3162.28,[H]O[C@]([H])(C1=C([H])C(Cl)=C([H])C([H])=C1[H])C([H])([H])N([H])C1=C(C2=NC3=C(C([H])=C(C([H])=C3N2[H])N2C([H])([H])C([H])([H])OC([H])([H])C2([H])[H])C([H])([H])[H])C(=O)N([H])C([H])=C1[H],4
CHEMBL2001288,-7.30961,3162.28,[H]OC([H])([H])[C@]1([H])O[C@@]([H])(N2N=C(I)C3=C(N=C([H])N=C23)N([H])[H])[C@]([H])(O[H])[C@@]1([H])O[H],4
CHEMBL1974457,-7.7662,3162.28,[H]OC(=O)C1=C([H])C2=C(C([H])=NC([H])=C2S1)C1=C([H])C(F)=C([H])C([H])=C1[H],1
CHEMBL1988662,-7.48816,3162.28,[H]N([H])C1=NN([H])C2=C([H])C(=C([H])C(OC([H])([H])C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H])=C12)C1=C([H])C([H])=NC([H])=C1[H],4
CHEMBL2001239,-9.25052,3162.28,[H]OC1=C(C([H])=C(N([H])C2=NC([H])=NC(=N2)N([H])[H])C([H])=C1C([H])([H])N([H])C(=O)C(F)(F)F)C1=C([H])C([H])=C(Cl)C([H])=C1[H],0
CHEMBL474432,-9.28152,3162.28,[H]OC(=O)C1=C(OC([H])([H])C2=C(C([H])=C([H])C([H])=C2[H])C(F)(F)F)C([H])=C(S1)N1C([H])=NC2=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C([H])=C12,1
CHEMBL2006156,-8.85945,3162.28,[H]N(C(=O)N(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])(C([H])([H])[H])C([H])([H])[H])C1=C([H])C2=NC(C3=C([H])C([H])=C([H])O3)=C(N=C2C([H])=C1[H])C1=C([H])C([H])=C([H])O1,1
CHEMBL1974288,-8.51749,3162.28,[H]OC([H])([H])[C@]([H])(N([H])C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
CHEMBL2006010,-8.80258,3162.28,[H]N(C(=O)N([H])C1=C2C([H])=C([H])C(Cl)=C(Cl)C2=NC([H])=C1[H])C1=C([H])C([H])=C([H])C(=N1)C(F)(F)F,4
CHEMBL1967302,-11.01224,3162.28,[H]N([H])[C@@]([H])(C([H])([H])OC1=C([H])C(=C([H])N=C1[H])C1=C([H])C2=C(N([H])C(=O)C2([H])[H])C([H])=C1[H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12,2
CHEMBL1985311,-11.54603,3162.28,[H]OC([H])([H])C1=C([H])C(N([H])C(=O)N([H])C2=C([H])C([H])=C(C([H])=C2[H])C2=C3C(=NN([H])C3=C([H])C([H])=C2[H])N([H])[H])=C(F)C([H])=C1[H],4
CHEMBL1985092,-9.97483,3162.28,[H]OC1=C([H])C([H])=C(C([H])=C1[H])C1=NN([H])C(N([H])C2=C([H])C(Cl)=C([H])C([H])=C2[H])=C1C1=C([H])C([H])=C(O[H])C([H])=C1[H],0
CHEMBL2002322,-9.55223,3162.28,[H]N([H])C(=O)C1=C([H])C2=C(C([H])=NC([H])=C2S1)C1=C([H])C(=C([H])C(=C1[H])C(F)(F)F)C(F)(F)F,4
CHEMBL1982982,-8.21758,3162.28,[H]N([H])C(=O)C1=C(N([H])C([H])([H])C2=C([H])C(F)=C([H])C([H])=C2[H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H],0
CHEMBL5193468,-9.32978,3630.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C([H])=C(Br)C([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],2
CHEMBL1083484,-8.99821,3967.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=C(N=C(S1)C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])C1([H])[H])S(=O)(=O)C([H])([H])[H],2
CHEMBL362296,-9.08488,3980.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=C2C([H])=C([H])C([H])=NN2N=C1C1([H])C([H])([H])C1([H])[H])C1=C([H])C([H])=C([H])C([H])=C1[H],3
CHEMBL360408,-9.27456,3980.0,[H]N(C1=NC(=C([H])C([H])=N1)C1=C2C([H])=C([H])C([H])=NN2N=C1C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
CHEMBL1999428,-9.70247,3981.07,[H]N(C(=O)C1=C([H])C([H])=C(C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H])[C@@]([H])(C1=C([H])C([H])=C([H])C([H])=C1[H])C([H])([H])[H],1
CHEMBL1996979,-9.57938,3981.07,[H]N(C(=O)C1=C(F)C([H])=C([H])C([H])=C1F)C1=C([H])C2=C(N=C1[H])N([H])C([H])=C2C1=C([H])C([H])=C([H])C([H])=C1[H],3
CHEMBL1964687,-11.14196,3981.07,[H]N([H])C1=C2C(SC3=C2C2=C(C([H])=C(N([H])C(=O)N([H])C4=C([H])C(=C([H])C(=C4[H])C([H])([H])[H])C([H])([H])[H])C([H])=C2[H])C([H])([H])C3([H])[H])=NC([H])=N1,3
CHEMBL1969049,-9.85629,3981.07,[H]N(C(=O)C1=C([H])C(=C(C([H])=C1[H])C1=C([H])C([H])=NC([H])=C1[H])C([H])([H])[H])[C@@]([H])(C1=C([H])C([H])=C([H])C(OC([H])([H])[H])=C1[H])C([H])([H])[H],4
CHEMBL1991640,-8.78788,3981.07,[H]N(C1=C(F)C([H])=C2C(=O)C3=C(SN([H])C3=O)N(C2=C1F)C1([H])C([H])([H])C1([H])[H])C([H])([H])C1=C([H])C([H])=C([H])C([H])=C1[H],0
CHEMBL1972840,-10.15876,3981.07,[H]N([H])[C@@]([H])(C([H])([H])OC1=C([H])C(=C([H])N=C1[H])C1=C([H])C2=C([H])N=C([H])C([H])=C2S1)C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12,1
CHEMBL1983945,-9.92534,3981.07,[H]N([H])[C@@]([H])(C(=O)N([H])C1=C([H])C(\C([H])=C(/[H])C2=C([H])C([H])=NC([H])=C2[H])=C([H])N=C1[H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12,1
CHEMBL2004692,-9.16068,3981.07,[H]N([H])C1=NON=C1N1N=NC(C(=O)N([H])\N=C(/[H])C2=C([H])C([H])=C([H])S2)=C1C1=C([H])C([H])=C([H])C([H])=C1[H],0
CHEMBL1984363,-9.95999,3981.07,[H]N([H])C1=NN([H])C2=C([H])C([H])=C([H])C(=C12)C1=C([H])C([H])=C(C([H])=C1[H])C([H])([H])C(=O)N([H])C1=C([H])C(=C(F)C([H])=C1[H])C([H])([H])[H],4
CHEMBL280074,-7.28227,3981.07,[H]OC([H])([H])C([H])([H])N([H])C1=NC(N([H])C([H])([H])C2=C([H])C([H])=C([H])C([H])=C2[H])=C2N=C([H])N(C2=N1)C([H])([H])[H],3
CHEMBL1997597,-8.12774,3981.07,[H]N([H])C1=NN([H])C2=C1C([H])=C(C([H])=C2[H])C1=C([H])C([H])=C(N([H])S(=O)(=O)C([H])([H])C([H])([H])[H])C([H])=C1[H],4
CHEMBL2002446,-9.80922,3981.07,[H]N1N=C(C2=C([H])SC(C#CC([H])([H])OC([H])([H])C3([H])C([H])([H])C3([H])[H])=C2[H])C2=C1C1=C(C([H])=C(C([H])=C1[H])C([H])([H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])C2([H])[H],2
CHEMBL1990346,-7.50292,3981.07,[H]N([H])C1=NN([H])C2=C([H])C([H])=C([H])C(=C12)C1=C([H])C([H])=C(Br)C([H])=C1[H],0
CHEMBL1996780,-8.16795,3981.07,[H]OC1=C([H])C(=C(C([H])=C1[H])N1C([H])=C(C(=O)OC([H])([H])C([H])([H])[H])C(=O)C2=C([H])C([H])=C(C([H])=C12)C1=C([H])C([H])=NC([H])=C1[H])C([H])([H])[H],3
CHEMBL1984038,-9.50781,3981.07,[H]N(C1=C(C([H])=C([H])C([H])=C1[H])C1=C([H])C2=C(C([H])=C1[H])C(=O)N([H])C1=C(N2[H])C([H])=C([H])C(=C1[H])C1=C([H])C(OC([H])([H])[H])=C(OC([H])([H])[H])C(OC([H])([H])[H])=C1[H])S(=O)(=O)C([H])([H])[H],0
CHEMBL47690,-8.09681,4100.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=C(N=C(S1)C([H])([H])[H])C([H])([H])[H])C1=C([H])C([H])=C(C([H])=C1[H])[N+]([O-])=O,4
CHEMBL5207710,-9.3,4840.0,[H]N(C1=NN([H])C2=C1C(=O)N([H])C([H])=N2)C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N([H])C1=NOC(=C1[H])C([H])([H])[H],0
CHEMBL189617,-8.92894,5000.0,[H]N(C1=NC([H])=C([H])C(=N1)C1=C2C([H])=C([H])C(=NN2N=C1C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C([H])([H])[H])C1=C([H])C2=C(OC([H])([H])C([H])([H])O2)C([H])=C1[H],1
CHEMBL578061,-7.87158,5011.87,[H]N(C1=NC([H])=C([H])C(=N1)N([H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],2
CHEMBL1984432,-10.48272,5011.87,[H]N1N=C([H])C2=C1C([H])=C([H])C(=C2[H])C1=C([H])N(N=N1)C([H])([H])C1=C(C([H])=C(C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],0
CHEMBL260933,-9.13282,5011.87,[H]N1C(=NC2=C1C(=O)N(C(=O)N2C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C([H])([H])[H])C1=C([H])N(N=C1[H])C([H])([H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F,0
CHEMBL583144,-6.84643,5011.87,[H]N1C([H])=NC2=C(SC3=C(Cl)C([H])=C([H])C(Cl)=C23)C1=O,2
CHEMBL259850,-7.24507,5011.87,[H]N(C(=O)N([H])C([H])([H])C1=C([H])C([H])=C(OC([H])([H])[H])C([H])=C1[H])C1=NC([H])=C(S1)[N+]([O-])=O,2
CHEMBL2004771,-10.17637,5011.87,[H]N(C1=NC2=C([H])C([H])=C([H])C([H])=C2O1)C1=C([H])C([H])=C(C([H])=C1[H])C1=C2C(=C([H])C([H])=C1[H])C(=O)N([H])C2([H])[H],0
CHEMBL1977681,-7.55174,5011.87,[H]N(C(=O)C1=C([H])C2=C(S1)N([H])N=C2C1=C(F)C([H])=C([H])C([H])=C1[H])C([H])([H])[H],0
CHEMBL1974803,-8.25019,5011.87,[H]OC1=C(C([H])=C(Cl)C([H])=C1[H])C1=C(O[H])C(=O)N([H])C2=C([H])C(Cl)=C([H])C(Cl)=C12,0
CHEMBL462120,-7.68219,5011.87,[H]N([H])C1=C(C2=C([H])C([H])=C([H])C([H])=C2[H])C2=C([H])C(Cl)=C([H])C([H])=C2N([H])C1=O,1
CHEMBL2005528,-7.66619,5011.87,[H]N1C2=C(C([H])=C(C([H])=C2[H])C(=O)OC([H])([H])C([H])([H])[H])C2=C1C(=O)N([H])C([H])([H])C2([H])[H],0
CHEMBL1976093,-8.04021,5011.87,[H]N(C1=NC(=C([H])C([H])=N1)C1=C(N=C2C([H])=NC([H])=C([H])N12)C1=C([H])C([H])=C(F)C([H])=C1[H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])N(C([H])([H])[H])C([H])([H])[H],3
CHEMBL2006263,-8.19394,5011.87,[H]N([H])C1=C([H])C([H])=C(C([H])=C1[H])S(=O)(=O)N([H])C1=C([H])C2=NC(=C(N=C2C([H])=C1[H])C([H])([H])[H])C([H])([H])[H],3
CHEMBL2000568,-8.47638,5011.87,[H]N1C([H])=C([H])C2=C1N=C([H])C(=C2[H])C1=C([H])C([H])=C([H])C(=C1[H])C(=O)C([H])([H])[H],3
CHEMBL1980715,-8.00589,5011.87,[H]N=C(N([H])[H])N([H])C1=C([H])C(N([H])C(=N[H])N([H])[H])=C(OC([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])[H])C([H])=C1[H],2
CHEMBL2004365,-4.40136,5011.87,[H]N([H])C(=O)C1=C2S\C(=C(\[H])C3=C([H])C([H])=C([H])S3)C(=O)N2C(N([H])[H])=C(C(=O)OC([H])([H])C([H])([H])[H])[C@]1([H])C1=C([H])C([H])=C([H])S1,0
CHEMBL1991725,-9.42119,5011.87,[H]N(C(=O)C([H])([H])N(C([H])([H])[H])C([H])([H])[H])[C@@]([H])(C([H])([H])OC1=C([H])C(=C([H])N=C1[H])C1=C([H])C2=C([H])C([H])=NC([H])=C2C([H])=C1[H])C([H])([H])C1=C([H])N([H])C2=C([H])C([H])=C([H])C([H])=C12,0
CHEMBL1985566,-9.80778,5011.87,[H]N1C2=C(N([H])C(=O)C3=C1C([H])=C(C([H])=C3[H])C1=C([H])C(OC([H])([H])[H])=C(C([H])=C1[H])C([H])([H])C#N)C([H])=C(C([H])=C2[H])C([H])([H])C([H])([H])OC1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])OC([H])([H])C1([H])[H],4
CHEMBL1982880,-8.78301,5011.87,[H]N(C1=NN2C(=NN=C2C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H])C1=C(OC([H])([H])[H])C([H])=C([H])C(OC([H])([H])[H])=C1[H],4
CHEMBL383875,-8.97177,5141.0,[H]N([H])C1=C(C([H])=NC(=N1)N([H])C1=C([H])C([H])=C(C([H])=C1[H])N1C([H])([H])C([H])([H])N(C([H])([H])[H])C([H])([H])C1([H])[H])C(=O)C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H],4
CHEMBL5181593,-9.33708,5590.0,[H]N(C(=O)C(\C#N)=C(/[H])C1=C([H])C(=C([H])C([H])=C1[H])C(F)(F)F)C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],4
CHEMBL5172686,-9.29613,6250.0,[H]N(C(=O)C(\C#N)=C(/[H])\C(\[H])=C(/[H])C1=C([H])C([H])=C([H])C([H])=C1[H])C1=C([H])C([H])=C([H])C(=C1[H])C1=NN(C2=C1C(=O)N([H])C([H])=N2)C(C([H])([H])[H])(C([H])([H])[H])C([H])([H])[H],4
CHEMBL387448,-8.91916,6266.0,[H]N([H])C1=C(C([H])=NC(=N1)N([H])C1([H])C([H])([H])C([H])([H])N([H])C([H])([H])C1([H])[H])C(=O)C1=C(OC([H])([H])[H])C([H])=C([H])C([H])=C1[H],0
CHEMBL1562756,-7.38847,6309.57,[H]OC1=C2SC3=C(N=C2C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C1([H])[H])C([H])=C(Cl)C([H])=C3[H],2
CHEMBL1975937,-9.46492,6309.57,[H]N(C1=C(C([H])=C([H])C([H])=C1[H])C1=C([H])C2=C(C([H])=C1[H])C(=O)N([H])C1=C(N2[H])C([H])=C([H])C([H])=C1[H])S(=O)(=O)C([H])([H])[H],0
CHEMBL1682545,-8.91703,6309.57,[H]N(C1=NC(=C([H])S1)C1=C([H])C2=C(N([H])N=C2[H])C([H])=C1[H])C1=C([H])C([H])=C([H])C([H])=C1[H],3
CHEMBL1994074,-7.3289,6309.57,[H]N1N=C(C2=C1C([H])=C([H])C(Br)=C2[H])C1=C([H])C([H])=C([H])C([H])=C1[H],1
CHEMBL1975233,-7.5365,6309.57,[H]N(C(=O)N([H])C1=C(OC([H])([H])[H])C([H])=C(C(Cl)=C1[H])C([H])([H])[H])C1=NC([H])=C(N=C1[H])C#N,3
CHEMBL219722,-10.31877,6309.57,[H]N([H])C1=NN([H])C2=C([H])C([H])=C([H])C(=C12)C1=C([H])C([H])=C(N([H])C(=O)N([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],2
CHEMBL1977041,-9.30594,6309.57,[H]N([H])C1=NC([H])=NN2C1=C(C(C(=O)OC([H])([H])[H])=C2C([H])([H])[H])C1=C([H])C([H])=C(N([H])C(=O)N([H])C2=C([H])C([H])=C([H])C([H])=C2[H])C([H])=C1[H],2
